File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/584.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_02-3
Injection Number	34
Position	3
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:31:15 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002693
Time Max. (min)	22.994250
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,834,355.035743
Signal Max.	4,036,534,335.717530
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406489

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
4.873288	0.204	7,875,854.448729
4.876690	0.2041	7,884,907.576606
4.880092	0.2041	7,911,812.198283
4.883492	0.204	7,847,172.373016
4.886893	0.2041	7,817,156.238573
4.890295	0.2041	7,954,199.710004
4.893695	0.204	7,878,788.960596
4.897097	0.2041	7,773,143.517487
4.900497	0.204	7,773,580.496363
4.903898	0.2041	7,731,175.446549
4.907300	0.2041	7,633,269.072862
4.910700	0.204	7,620,698.426526
4.914102	0.2041	7,641,888.481063
4.917503	0.2041	7,539,658.426495
4.920903	0.204	7,446,518.427629
4.924305	0.2041	7,521,309.290130
4.927707	0.2041	7,672,796.130897
4.931107	0.204	7,711,487.313870
4.934508	0.2041	7,742,335.002719
4.937910	0.2041	7,716,729.313890
4.941310	0.204	7,612,021.499207
4.944712	0.2041	7,535,526.070297
4.948113	0.2041	7,426,270.904671
4.951513	0.204	7,349,385.251996
4.954915	0.2041	7,258,497.886510
4.958317	0.2041	7,228,328.335686
4.961717	0.204	7,262,864.071396
4.965118	0.2041	7,189,686.760917
4.968518	0.204	7,151,956.536152
4.971920	0.2041	7,275,622.075512
4.975322	0.2041	7,443,537.630103
4.978722	0.204	7,387,016.845319
