File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/786.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_18-3
Injection Number	59
Position	28
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:15:11 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000665
Time Max. (min)	22.992220
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,687,334.653324
Signal Max.	2,659,284,393.737190
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.674080	0.2041	4,035,738.727047
3.677482	0.2041	3,952,037.818124
3.680882	0.204	3,957,617.677464
3.684283	0.2041	3,985,776.301460
3.687685	0.2041	3,867,247.250328
3.691085	0.204	3,752,506.878989
3.694487	0.2041	3,687,334.653324
3.697888	0.2041	3,733,204.107317
3.701288	0.204	3,729,533.839982
3.704690	0.2041	3,715,083.991048
3.708090	0.204	3,769,996.251518
3.711492	0.2041	3,753,912.381623
3.714893	0.2041	3,784,542.902660
3.718293	0.204	3,837,565.935745
3.721695	0.2041	3,869,721.572554
3.725097	0.2041	3,890,449.514708
3.728497	0.204	3,894,268.814220
3.731898	0.2041	3,961,947.867430
3.735300	0.2041	3,937,986.346171
3.738700	0.204	3,929,574.493668
3.742102	0.2041	3,950,644.626579
3.745503	0.2041	3,912,719.511424
3.748903	0.204	4,007,280.217289
3.752305	0.2041	4,082,585.934472
3.755707	0.2041	4,112,358.963256
3.759107	0.204	4,177,812.196623
3.762508	0.2041	4,223,613.604718
3.765908	0.204	4,350,651.570580
3.769310	0.2041	4,496,032.901494
3.772712	0.2041	4,554,783.527555
3.776112	0.204	4,597,263.281431
3.779513	0.2041	4,696,697.056135
3.782915	0.2041	4,834,358.076064
3.786315	0.204	4,825,674.262976
3.789717	0.2041	4,865,854.349794
3.793118	0.2041	5,075,826.354429
3.796518	0.204	5,058,568.453707
3.799920	0.2041	5,018,483.334963
3.803322	0.2041	5,170,100.961341
3.806722	0.204	5,209,327.481660
3.810123	0.2041	5,231,797.898901
3.813525	0.2041	5,360,315.948832
3.816925	0.204	5,289,055.776639
3.820327	0.2041	5,229,832.289216
3.823727	0.204	5,375,388.585720
3.827128	0.2041	5,421,142.843232
3.830530	0.2041	5,468,725.147589
3.833930	0.204	5,559,926.657876
3.837332	0.2041	5,658,909.812520
3.840733	0.2041	5,768,723.053120
3.844133	0.204	5,788,604.990324
3.847535	0.2041	5,824,818.543822
3.850937	0.2041	5,879,172.965545
3.854337	0.204	5,882,540.742515
3.857738	0.2041	5,897,473.516742
3.861140	0.2041	5,991,805.756027
3.864540	0.204	6,127,191.009469
3.867942	0.2041	6,253,173.073444
3.871343	0.2041	6,511,918.982273
3.874743	0.204	7,025,691.578884
3.878145	0.2041	7,492,478.383352
3.881545	0.204	7,780,381.461324
3.884947	0.2041	8,112,418.194302
3.888348	0.2041	8,286,324.138294
3.891748	0.204	8,110,867.936744
3.895150	0.2041	7,944,611.025895
3.898552	0.2041	7,899,573.896664
3.901952	0.204	7,736,997.003726
3.905353	0.2041	7,865,630.795653
3.908755	0.2041	8,334,306.796032
3.912155	0.204	8,468,357.469559
3.915557	0.2041	8,516,383.014653
3.918958	0.2041	8,617,235.954613
3.922358	0.204	8,671,332.771968
3.925760	0.2041	8,822,058.597197
3.929162	0.2041	8,699,137.451806
3.932562	0.204	8,471,958.578667
3.935963	0.2041	8,423,591.445506
3.939365	0.2041	8,341,343.342119
3.942765	0.204	8,242,677.109259
3.946167	0.2041	8,050,464.713858
3.949567	0.204	8,030,802.397278
3.952968	0.2041	8,163,017.477508
3.956370	0.2041	8,021,745.933350
3.959770	0.204	7,950,525.485225
3.963172	0.2041	8,153,228.670241
3.966573	0.2041	8,283,211.726075
3.969973	0.204	8,300,955.042183
3.973375	0.2041	8,502,041.854846
3.976777	0.2041	8,786,732.031763
3.980177	0.204	9,102,653.719165
3.983578	0.2041	9,506,166.096880
3.986980	0.2041	9,864,805.491027
3.990380	0.204	10,182,864.280539
3.993782	0.2041	10,465,520.016137
3.997183	0.2041	10,778,630.874600
4.000583	0.204	11,182,026.485822
4.003985	0.2041	11,305,674.514101
4.007385	0.204	11,106,396.859282
4.010787	0.2041	10,963,357.517405
4.014188	0.2041	10,582,980.692824
4.017588	0.204	10,088,751.285265
4.020990	0.2041	9,829,662.665026
4.024392	0.2041	9,517,180.315298
4.027792	0.204	9,242,129.900721
4.031193	0.2041	9,035,057.126392
4.034595	0.2041	8,987,446.263973
4.037995	0.204	9,112,609.006099
4.041397	0.2041	9,011,700.953826
4.044798	0.2041	8,858,395.372077
4.048198	0.204	8,765,319.125282
4.051600	0.2041	8,845,797.303588
4.055002	0.2041	9,033,275.948370
4.058402	0.204	8,898,714.926902
4.061803	0.2041	8,894,844.713726
4.065205	0.2041	8,911,664.378657
4.068605	0.204	8,722,244.968772
4.072007	0.2041	8,774,364.430275
4.075407	0.204	8,818,467.707068
4.078808	0.2041	8,763,065.999622
4.082210	0.2041	8,657,884.166213
4.085610	0.204	8,622,379.547311
4.089012	0.2041	8,642,525.059157
4.092413	0.2041	8,455,254.777291
4.095813	0.204	8,385,403.026616
4.099215	0.2041	8,462,134.310883
4.102617	0.2041	8,438,064.491782
4.106017	0.204	8,391,953.918257
4.109418	0.2041	8,263,983.492464
4.112820	0.2041	8,079,401.535450
4.116220	0.204	8,090,393.712917
4.119622	0.2041	8,208,443.748750
4.123023	0.2041	8,332,843.604483
4.126423	0.204	8,351,451.784651
4.129825	0.2041	8,105,715.786317
4.133227	0.2041	8,026,077.646511
4.136627	0.204	8,090,868.987994
4.140028	0.2041	7,918,834.233168
4.143428	0.204	7,785,055.566358
4.146830	0.2041	7,696,297.489009
4.150232	0.2041	7,722,222.281232
4.153632	0.204	7,828,889.215113
4.157033	0.2041	7,833,008.430889
4.160435	0.2041	7,805,133.995317
4.163835	0.204	7,731,519.334737
4.167237	0.2041	7,775,012.056979
4.170638	0.2041	8,015,258.522208
4.174038	0.204	8,202,291.957853
4.177440	0.2041	8,196,641.935106
4.180842	0.2041	8,431,905.014714
4.184242	0.204	8,758,711.190032
4.187643	0.2041	8,581,314.649882
4.191045	0.2041	8,429,441.536119
4.194445	0.204	8,491,644.373500
4.197847	0.2041	8,416,797.158171
4.201247	0.204	8,413,492.418329
4.204648	0.2041	8,450,671.551836
4.208050	0.2041	8,389,655.357116
4.211450	0.204	8,211,725.867823
4.214852	0.2041	8,172,490.445462
4.218253	0.2041	8,299,260.843919
4.221653	0.204	8,250,291.407835
4.225055	0.2041	8,211,551.558828
4.228457	0.2041	8,379,226.871073
4.231857	0.204	8,607,750.421133
4.235258	0.2041	8,718,386.470703
4.238660	0.2041	8,683,885.389241
4.242060	0.204	8,549,786.521170
4.245462	0.2041	8,494,436.298843
4.248863	0.2041	8,489,756.787918
4.252263	0.204	8,414,763.720078
4.255665	0.2041	8,552,657.972673
4.259065	0.204	8,773,640.527921
4.262467	0.2041	8,944,590.998592
4.265868	0.2041	9,153,745.518856
4.269268	0.204	9,279,373.282668
4.272670	0.2041	9,335,430.334202
4.276072	0.2041	9,147,739.956192
4.279472	0.204	8,999,356.993771
4.282873	0.2041	8,962,063.500758
4.286275	0.2041	8,750,461.589518
4.289675	0.204	8,707,114.465599
4.293077	0.2041	8,709,512.808189
4.296478	0.2041	8,513,580.577186
4.299878	0.204	8,394,248.433263
4.303280	0.2041	8,242,644.629039
4.306682	0.2041	8,069,452.782195
4.310082	0.204	8,117,521.046718
4.313483	0.2041	8,024,276.979795
4.316885	0.2041	7,891,933.390622
4.320285	0.204	7,849,302.158892
4.323687	0.2041	7,753,585.996123
4.327087	0.204	7,752,131.930284
4.330488	0.2041	7,751,215.698595
4.333890	0.2041	7,634,026.689278
4.337290	0.204	7,612,451.298477
4.340692	0.2041	7,856,019.224485
4.344093	0.2041	8,285,609.544088
4.347493	0.204	9,011,543.727075
4.350895	0.2041	9,683,657.163229
4.354297	0.2041	9,996,752.151301
4.357697	0.204	10,146,817.965254
4.361098	0.2041	9,894,769.064033
4.364500	0.2041	9,550,774.628969
4.367900	0.204	9,410,647.818221
