SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSAltitude,GPSPosition
./16-2021-03-18-12-19-00.jpg,2021:03:18 12:19:00,-84.3071488888889,30.4446569444444,19,30.4446569444444 -84.3071488888889
./17-2020-03-31-10-42-35.jpg,2020:03:31 10:42:35,-84.3071927777778,30.4447288888889,NA,30.4447288888889 -84.3071927777778
./17-2020-04-30-16-53-38.jpg,2020:04:30 16:53:38,-84.3073527777778,30.4446208333333,NA,30.4446208333333 -84.3073527777778
./17-2020-06-01-14-41-48.jpg,2020:06:01 14:41:48,-84.3072869444444,30.4446858333333,6,30.4446858333333 -84.3072869444444
./17-2020-08-21-12-48-41.jpg,2020:08:21 12:48:41,,,NA,NA
./17-2020-10-06-14-01-22.jpg,2020:10:06 14:01:22,-84.3073158333333,30.444675,NA,30.444675 -84.3073158333333
./17-2020-11-05-16-31-16.jpg,2020:11:05 16:31:16,-84.3072319444444,30.4446658333333,NA,30.4446658333333 -84.3072319444444
./17-2021-01-06-17-07-38.jpg,2021:01:06 17:07:38,-84.307225,30.4446877777778,4,30.4446877777778 -84.307225
./17-2021-02-08-13-26-49.jpg,2021:02:08 13:26:49,-84.3071669444444,30.4446969444444,NA,30.4446969444444 -84.3071669444444
./17-2021-03-18-11-56-41.jpg,2021:03:18 11:56:41,-84.3071338888889,30.4446427777778,13,30.4446427777778 -84.3071338888889
./17-2021-03-18-12-19-30.jpg,2021:03:18 12:19:30,-84.3071658333333,30.4446608333333,13,30.4446608333333 -84.3071658333333
./18-2020-03-31-10-42-48.jpg,2020:03:31 10:42:48,-84.3071838888889,30.4447147222222,NA,30.4447147222222 -84.3071838888889
./18-2020-04-30-16-53-28.jpg,2020:04:30 16:53:28,-84.3073608333333,30.4446219444444,NA,30.4446219444444 -84.3073608333333
./18-2020-06-01-14-41-58.jpg,2020:06:01 14:41:58,-84.3072788888889,30.4446788888889,3,30.4446788888889 -84.3072788888889
./18-2020-07-09-10-36-09.jpg,2020:07:09 10:36:09,,,undef,NA
./18-2020-08-21-12-48-54.jpg,2020:08:21 12:48:54,,,NA,NA
./18-2020-10-06-14-01-13.jpg,2020:10:06 14:01:13,-84.3073127777778,30.4446327777778,NA,30.4446327777778 -84.3073127777778
./18-2020-11-05-16-31-25.jpg,2020:11:05 16:31:25,-84.3072269444444,30.444675,NA,30.444675 -84.3072269444444
./18-2021-01-06-17-07-46.jpg,2021:01:06 17:07:46,-84.3071947222222,30.4446888888889,1,30.4446888888889 -84.3071947222222
./18-2021-02-08-13-26-58.jpg,2021:02:08 13:26:58,-84.3071758333333,30.4446947222222,NA,30.4446947222222 -84.3071758333333
./18-2021-03-18-11-56-48.jpg,2021:03:18 11:56:48,-84.3071419444444,30.4446508333333,11,30.4446508333333 -84.3071419444444
./18-2021-03-18-12-20-55.jpg,2021:03:18 12:20:55,-84.3072177777778,30.4446877777778,16,30.4446877777778 -84.3072177777778
./19-2020-03-31-10-42-58.jpg,2020:03:31 10:42:58,-84.3071869444444,30.4447119444444,NA,30.4447119444444 -84.3071869444444
./19-2020-04-30-16-53-19.jpg,2020:04:30 16:53:19,-84.3073658333333,30.44462,NA,30.44462 -84.3073658333333
./19-2020-06-01-14-42-09.jpg,2020:06:01 14:42:09,-84.3072788888889,30.444675,7,30.444675 -84.3072788888889
./19-2020-07-09-10-36-19.jpg,2020:07:09 10:36:19,,,undef,NA
./19-2020-08-21-12-49-09.jpg,2020:08:21 12:49:09,,,NA,NA
./19-2020-10-06-14-01-04.jpg,2020:10:06 14:01:04,-84.3072088888889,30.4446369444444,NA,30.4446369444444 -84.3072088888889
./19-2020-11-05-16-31-33.jpg,2020:11:05 16:31:33,-84.3072708333333,30.4446688888889,0,30.4446688888889 -84.3072708333333
./19-2021-01-06-17-07-56.jpg,2021:01:06 17:07:56,-84.3072158333333,30.4446938888889,NA,30.4446938888889 -84.3072158333333
./19-2021-02-08-13-27-07.jpg,2021:02:08 13:27:07,-84.30718,30.4446947222222,NA,30.4446947222222 -84.30718
./19-2021-03-18-11-57-33.jpg,2021:03:18 11:57:33,-84.3072147222222,30.4447269444444,0,30.4447269444444 -84.3072147222222
./19-2021-03-18-12-21-03.jpg,2021:03:18 12:21:03,-84.3073019444444,30.4447288888889,16,30.4447288888889 -84.3073019444444
./2-2020-03-31-09-55-29.jpg,2020:03:31 09:55:29,-84.3074269444444,30.4451858333333,NA,30.4451858333333 -84.3074269444444
./2-2020-04-30-15-47-53.jpg,2020:04:30 15:47:53,-84.3073238888889,30.4451127777778,NA,30.4451127777778 -84.3073238888889
./2-2020-06-01-14-36-58.jpg,2020:06:01 14:36:58,-84.3073758333333,30.4450358333333,0,30.4450358333333 -84.3073758333333
./2-2020-07-09-10-21-19.jpg,2020:07:09 10:21:19,,,NA,NA
./2-2020-08-21-12-44-22.jpg,2020:08:21 12:44:22,,,NA,NA
./2-2020-10-06-14-19-58.jpg,2020:10:06 14:19:58,-84.3073658333333,30.4451077777778,NA,30.4451077777778 -84.3073658333333
./2-2020-11-05-16-27-33.jpg,2020:11:05 16:27:33,-84.3074069444444,30.4451538888889,0,30.4451538888889 -84.3074069444444
./2-2021-01-06-15-57-56.jpg,2021:01:06 15:57:56,-84.3073577777778,30.4451869444444,16,30.4451869444444 -84.3073577777778
./2-2021-02-08-12-29-36.jpg,2021:02:08 12:29:36,-84.3073758333333,30.4451827777778,NA,30.4451827777778 -84.3073758333333
./2-2021-03-18-11-47-22.jpg,2021:03:18 11:47:22,-84.3073319444444,30.4451727777778,7,30.4451727777778 -84.3073319444444
./2-2021-03-18-12-03-09.jpg,2021:03:18 12:03:09,-84.3073008333333,30.4452427777778,11,30.4452427777778 -84.3073008333333
./20-2020-03-31-10-43-09.jpg,2020:03:31 10:43:09,-84.3071919444444,30.4447127777778,NA,30.4447127777778 -84.3071919444444
./20-2020-04-30-16-53-04.jpg,2020:04:30 16:53:04,-84.3073838888889,30.4446158333333,NA,30.4446158333333 -84.3073838888889
./20-2020-06-01-14-42-21.jpg,2020:06:01 14:42:21,-84.3072769444444,30.4446688888889,8,30.4446688888889 -84.3072769444444
./20-2020-07-09-10-36-28.jpg,2020:07:09 10:36:28,,,undef,NA
./20-2020-08-21-12-49-23.jpg,2020:08:21 12:49:23,,,undef,NA
./20-2020-10-06-14-00-55.jpg,2020:10:06 14:00:55,-84.3072638888889,30.4446369444444,NA,30.4446369444444 -84.3072638888889
./20-2020-11-05-16-31-42.jpg,2020:11:05 16:31:42,-84.3072997222222,30.444735,NA,30.444735 -84.3072997222222
./20-2021-01-06-17-08-22.jpg,2021:01:06 17:08:22,-84.3071977777778,30.4446969444444,NA,30.4446969444444 -84.3071977777778
./20-2021-02-08-13-27-17.jpg,2021:02:08 13:27:17,-84.3071838888889,30.4446877777778,NA,30.4446877777778 -84.3071838888889
./20-2021-03-18-11-57-40.jpg,2021:03:18 11:57:40,-84.3072547222222,30.4446469444444,NA,30.4446469444444 -84.3072547222222
./20-2021-03-18-12-21-35.jpg,2021:03:18 12:21:35,-84.3072577777778,30.4447,9,30.4447 -84.3072577777778
./21-2020-03-31-10-43-19.jpg,2020:03:31 10:43:19,-84.3072069444444,30.4447119444444,NA,30.4447119444444 -84.3072069444444
./21-2020-04-30-16-52-18.jpg,2020:04:30 16:52:18,-84.3074038888889,30.4446147222222,NA,30.4446147222222 -84.3074038888889
./21-2020-06-01-14-42-40.jpg,2020:06:01 14:42:40,-84.30736,30.4446569444444,5,30.4446569444444 -84.30736
./21-2020-07-09-10-36-39.jpg,2020:07:09 10:36:39,,,undef,NA
./21-2020-08-21-12-49-37.jpg,2020:08:21 12:49:37,,,NA,NA
./21-2020-10-06-14-00-47.jpg,2020:10:06 14:00:47,-84.3073777777778,30.4446119444444,NA,30.4446119444444 -84.3073777777778
./21-2020-11-05-16-31-52.jpg,2020:11:05 16:31:52,-84.3072858333333,30.4447269444444,NA,30.4447269444444 -84.3072858333333
./21-2021-01-06-17-08-39.jpg,2021:01:06 17:08:39,-84.307225,30.4446969444444,NA,30.4446969444444 -84.307225
./21-2021-02-08-13-27-26.jpg,2021:02:08 13:27:26,-84.3071877777778,30.4446858333333,NA,30.4446858333333 -84.3071877777778
./21-2021-03-18-11-57-49.jpg,2021:03:18 11:57:49,-84.3072577777778,30.4447,0,30.4447 -84.3072577777778
./21-2021-03-18-12-21-43.jpg,2021:03:18 12:21:43,-84.3072497222222,30.4447,10,30.4447 -84.3072497222222
./22-2020-03-31-10-43-29.jpg,2020:03:31 10:43:29,-84.3072227777778,30.4447138888889,NA,30.4447138888889 -84.3072227777778
./22-2020-04-30-16-52-09.jpg,2020:04:30 16:52:09,-84.30741,30.4446058333333,NA,30.4446058333333 -84.30741
./22-2020-06-01-14-42-51.jpg,2020:06:01 14:42:51,-84.3073538888889,30.4446808333333,4,30.4446808333333 -84.3073538888889
./22-2020-07-09-10-36-48.jpg,2020:07:09 10:36:48,,,undef,NA
./22-2020-08-21-12-49-50.jpg,2020:08:21 12:49:50,,,undef,NA
./22-2020-10-06-14-00-38.jpg,2020:10:06 14:00:38,-84.3073827777778,30.4446277777778,NA,30.4446277777778 -84.3073827777778
./22-2020-11-05-16-32-01.jpg,2020:11:05 16:32:01,-84.3073138888889,30.4447027777778,NA,30.4447027777778 -84.3073138888889
./22-2021-01-06-17-08-54.jpg,2021:01:06 17:08:54,-84.3072458333333,30.4446977777778,NA,30.4446977777778 -84.3072458333333
