SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSPosition,GPSAltitude
./liriopogon/ofv/ofv_eleventh_survey_663.JPG,2020:10:09 17:03:28,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_664.JPG,2020:10:09 17:03:31,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_667.JPG,2020:10:09 17:03:43,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_677.JPG,2020:10:09 17:04:15,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_68.JPG,2020:10:09 15:57:20,-84.2831189722222,30.4426929722222,30.4426929722222 -84.2831189722222,22.479
./liriopogon/ofv/ofv_eleventh_survey_684.JPG,2020:10:09 17:04:35,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_687.JPG,2020:10:09 17:04:55,-84.2826869722222,30.4419429722222,30.4419429722222 -84.2826869722222,40.844
./liriopogon/ofv/ofv_eleventh_survey_688.JPG,2020:10:09 17:05:04,-84.2826869722222,30.4419429722222,30.4419429722222 -84.2826869722222,40.844
./liriopogon/ofv/ofv_eleventh_survey_689.JPG,2020:10:09 17:05:08,-84.2826869722222,30.4419429722222,30.4419429722222 -84.2826869722222,40.844
./liriopogon/ofv/ofv_eleventh_survey_69.JPG,2020:10:09 15:57:22,-84.2831189722222,30.4426929722222,30.4426929722222 -84.2831189722222,22.479
./liriopogon/ofv/ofv_eleventh_survey_694.JPG,2020:10:09 17:05:19,-84.2826869722222,30.4419429722222,30.4419429722222 -84.2826869722222,40.844
./liriopogon/ofv/ofv_eleventh_survey_695.JPG,2020:10:09 17:05:21,-84.2826869722222,30.4419429722222,30.4419429722222 -84.2826869722222,40.844
./liriopogon/ofv/ofv_eleventh_survey_697.JPG,2020:10:09 17:05:27,-84.2826869722222,30.4419429722222,30.4419429722222 -84.2826869722222,40.844
./liriopogon/ofv/ofv_eleventh_survey_7.JPG,2020:10:09 15:51:45,-84.284073,30.442868,30.442868 -84.284073,27.666
./liriopogon/ofv/ofv_eleventh_survey_70.JPG,2020:10:09 15:57:28,-84.2831189722222,30.4426929722222,30.4426929722222 -84.2831189722222,22.479
./liriopogon/ofv/ofv_eleventh_survey_704.JPG,2020:10:09 17:05:50,-84.2827999722222,30.4419119722222,30.4419119722222 -84.2827999722222,43.956
./liriopogon/ofv/ofv_eleventh_survey_708.JPG,2020:10:09 17:06:05,-84.2828769722222,30.4419889722222,30.4419889722222 -84.2828769722222,45.731
./liriopogon/ofv/ofv_eleventh_survey_71.JPG,2020:10:09 15:57:31,-84.283016,30.4428079722222,30.4428079722222 -84.283016,22.865
./liriopogon/ofv/ofv_eleventh_survey_713.JPG,2020:10:09 17:06:21,-84.282976,30.4419299722222,30.4419299722222 -84.282976,40.218
./liriopogon/ofv/ofv_eleventh_survey_716.JPG,2020:10:09 17:06:27,-84.282976,30.4419299722222,30.4419299722222 -84.282976,40.218
./liriopogon/ofv/ofv_eleventh_survey_717.JPG,2020:10:09 17:06:28,-84.282976,30.4419299722222,30.4419299722222 -84.282976,40.218
./liriopogon/ofv/ofv_eleventh_survey_718.JPG,2020:10:09 17:06:35,-84.2829789722222,30.4418269722222,30.4418269722222 -84.2829789722222,45.56
./liriopogon/ofv/ofv_eleventh_survey_719.JPG,2020:10:09 17:06:40,-84.2829789722222,30.4418269722222,30.4418269722222 -84.2829789722222,45.56
./liriopogon/ofv/ofv_eleventh_survey_720.JPG,2020:10:09 17:06:43,-84.2829789722222,30.4418269722222,30.4418269722222 -84.2829789722222,45.56
./liriopogon/ofv/ofv_eleventh_survey_721.JPG,2020:10:09 17:06:47,-84.2829789722222,30.4418269722222,30.4418269722222 -84.2829789722222,45.56
./liriopogon/ofv/ofv_eleventh_survey_722.JPG,2020:10:09 17:06:55,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
