File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/110.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_15-1
Injection Number	26
Position	126
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	9:46:56 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000677
Time Max. (min)	22.992243
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	6,734,053.384288
Signal Max.	4,231,467,769.312510
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.986992	0.2041	16,862,233.706791
3.990392	0.204	16,491,816.247289
3.993793	0.2041	16,666,321.408992
3.997195	0.2041	16,992,582.793652
4.000595	0.204	16,635,776.031981
4.003997	0.2041	16,466,481.492447
4.007398	0.2041	16,423,719.612751
4.010798	0.204	16,355,033.135502
4.014200	0.2041	16,351,434.547264
4.017602	0.2041	16,241,885.498253
4.021002	0.204	16,144,465.663921
4.024403	0.2041	16,133,272.328529
4.027805	0.2041	16,022,279.616187
4.031205	0.204	15,950,860.726855
4.034607	0.2041	15,780,705.964587
4.038007	0.204	15,550,121.139335
4.041408	0.2041	15,647,485.232418
4.044810	0.2041	15,419,240.263369
4.048210	0.204	15,045,137.462744
4.051612	0.2041	15,116,428.594321
4.055013	0.2041	15,229,723.775548
4.058413	0.204	15,190,760.911844
4.061815	0.2041	15,254,419.862543
4.065217	0.2041	15,250,847.932684
4.068617	0.204	15,237,787.733235
4.072018	0.2041	15,026,136.282437
4.075420	0.2041	14,896,641.048892
4.078820	0.204	14,941,527.329330
4.082222	0.2041	14,692,883.532197
4.085623	0.2041	14,669,676.468476
4.089023	0.204	14,672,208.563642
4.092425	0.2041	14,299,302.060510
4.095827	0.2041	14,057,114.725553
4.099227	0.204	14,161,780.639429
4.102628	0.2041	13,895,631.995378
4.106028	0.204	13,837,223.658360
4.109430	0.2041	13,991,427.393415
4.112832	0.2041	13,756,528.589758
4.116232	0.204	13,714,570.122763
4.119633	0.2041	13,741,284.853383
4.123035	0.2041	13,609,136.149404
4.126435	0.204	13,329,089.480239
4.129837	0.2041	13,274,445.958383
4.133238	0.2041	13,498,622.392891
4.136638	0.204	13,296,144.482782
4.140040	0.2041	13,135,201.675046
4.143442	0.2041	13,404,741.764180
4.146842	0.204	13,493,532.484498
4.150243	0.2041	13,694,207.896712
4.153645	0.2041	14,256,840.045450
4.157045	0.204	15,075,254.071426
4.160447	0.2041	15,702,653.486408
4.163848	0.2041	16,182,678.373986
4.167248	0.204	16,883,852.416164
4.170650	0.2041	17,334,035.903013
4.174050	0.204	17,945,390.110977
4.177452	0.2041	18,468,615.632805
4.180853	0.2041	18,636,628.178293
4.184253	0.204	18,989,992.372034
4.187655	0.2041	19,430,141.916384
4.191057	0.2041	20,082,056.037296
4.194457	0.204	20,699,111.428472
4.197858	0.2041	21,282,112.088328
4.201260	0.2041	21,857,228.428339
4.204660	0.204	22,075,435.299135
4.208062	0.2041	22,129,222.741234
4.211463	0.2041	22,066,777.215824
4.214863	0.204	21,694,065.308982
4.218265	0.2041	21,256,709.043581
4.221667	0.2041	21,092,468.395831
4.225067	0.204	21,044,765.600442
4.228468	0.2041	21,044,725.998522
4.231870	0.2041	20,877,888.674669
4.235270	0.204	20,726,089.175264
4.238672	0.2041	20,880,056.902934
4.242072	0.204	20,883,537.287542
4.245473	0.2041	20,739,640.004939
4.248875	0.2041	20,628,835.749656
4.252275	0.204	20,531,482.203087
4.255677	0.2041	20,557,261.512311
4.259078	0.2041	20,688,167.400682
4.262478	0.204	21,070,345.201213
4.265880	0.2041	22,189,062.387500
4.269282	0.2041	23,180,658.281277
4.272682	0.204	23,866,265.671140
4.276083	0.2041	24,634,648.555184
4.279485	0.2041	24,827,529.821774
4.282885	0.204	24,455,141.018865
4.286287	0.2041	23,776,986.629631
4.289688	0.2041	23,129,272.905156
4.293088	0.204	22,443,790.093517
4.296490	0.2041	21,558,675.747449
4.299892	0.2041	20,828,635.990703
4.303292	0.204	20,300,690.561442
4.306693	0.2041	19,894,999.300581
4.310093	0.204	19,496,645.438480
4.313495	0.2041	19,132,024.109204
4.316897	0.2041	19,264,152.492167
4.320297	0.204	19,543,638.613854
4.323698	0.2041	19,425,029.799551
4.327100	0.2041	19,765,170.372386
4.330500	0.204	20,606,390.875994
4.333902	0.2041	20,920,121.420061
4.337303	0.2041	21,046,203.056670
4.340703	0.204	21,462,422.643385
4.344105	0.2041	21,886,225.988182
4.347507	0.2041	22,468,933.340992
4.350907	0.204	23,454,322.084122
4.354308	0.2041	24,637,808.838802
4.357710	0.2041	25,391,070.371099
4.361110	0.204	25,443,160.929665
4.364512	0.2041	24,937,802.335004
4.367913	0.2041	24,082,184.408517
4.371313	0.204	23,289,185.602967
4.374715	0.2041	22,427,919.769380
4.378115	0.204	21,809,319.124239
4.381517	0.2041	21,467,896.639105
4.384918	0.2041	21,111,225.257104
4.388318	0.204	21,308,347.100543
4.391720	0.2041	21,293,893.762525
4.395122	0.2041	20,911,239.935085
4.398522	0.204	21,088,317.024830
4.401923	0.2041	20,929,428.599487
4.405325	0.2041	20,615,707.082244
4.408725	0.204	20,753,109.620174
4.412127	0.2041	20,390,993.312505
4.415528	0.2041	20,042,077.897127
4.418928	0.204	19,813,170.390595
4.422330	0.2041	19,199,144.701591
4.425732	0.2041	18,989,968.252579
4.429132	0.204	18,943,091.571566
4.432533	0.2041	18,569,242.309494
4.435935	0.2041	18,239,065.631522
